Order ID,Order Date,Year,MONTH,Day,MonthName,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Product Sub Category,Product Category,Region,Country
3095,12/1/2016,2016,12,1,Dec,6,880,960,81,Store,Fabrikam Social Videographer 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Canada
3096,3/31/2017,2017,3,31,Mar,5,239,945,707,Store,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,United States
3097,3/3/2017,2017,3,3,Mar,10,1053,1980,928,Store,A. Datum Point n' Shoot Digital Camera M500 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
3098,4/6/2017,2017,4,6,Apr,13,1519,2407,888,Store,A. Datum All in One Digital Camera M200 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Canada
3100,10/1/2016,2016,10,1,Oct,10,3982,9670,5689,Store,Fabrikam Laptop16W M6080 Black,"Fabrikam, Inc.",Laptops,Computers,North America,United States
3101,4/5/2019,2019,4,5,Apr,8,1077,1517,441,Online,Contoso Conversion Lens M550 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Germany
3102,6/21/2017,2017,6,21,Jun,26,6084,11913,5829,Online,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Desktops,Computers,Asia,China
3104,6/9/2018,2018,6,9,Jun,13,2281,3151,870,Store,WWI Screen 106in M1609 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Australia
3105,9/28/2016,2016,9,28,Sep,12,1341,5148,3808,Store,Contoso Home Theater System 5.1 Channel M1500 Black,"Contoso, Ltd",Home Theater System,TV and Video,Europe,United Kingdom
3107,12/30/2018,2018,12,30,Dec,48,490,1815,1325,Online,NT Bluetooth Active Headphones E202 White,Northwind Traders,Bluetooth Headphones,Audio,North America,United States
3108,5/8/2019,2019,5,8,May,8,1746,2160,415,Store,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,United Kingdom
3109,2/19/2018,2018,2,19,Feb,12,124,235,111,Store,Contoso Battery charger - bike E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3111,7/4/2018,2018,7,4,Jul,36,5490,17685,12196,Online,SV Car Video LCD7W M7081 Silver,Southridge Video,Car Video,TV and Video,Europe,Germany
3112,7/10/2018,2018,7,10,Jul,9,145,8428,8284,Online,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,China
3114,11/14/2016,2016,11,14,Nov,10,1954,6270,4317,Store,A. Datum SLR Camera X137 Grey,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
3116,4/5/2017,2017,4,5,Apr,4,201,637,437,Reseller,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,France
3117,5/4/2017,2017,5,4,May,8,909,3992,3084,Store,Proseware Projector 480p DLP12 White,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Ireland
3118,12/23/2017,2017,12,23,Dec,10,254,1100,847,Online,Contoso DVD 7-Inch Player Portable E200 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Germany
3119,10/21/2018,2018,10,21,Oct,10,108,229,122,Store,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
3120,2/8/2019,2019,2,8,Feb,20,3379,4160,782,Online,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,China
3123,10/4/2017,2017,10,4,Oct,10,863,2190,1328,Store,SV DVD Recorder L200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
3124,10/14/2018,2018,10,14,Oct,60,116,690,575,Online,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Germany
3126,5/8/2019,2019,5,8,May,26,1673,5145,3473,Store,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Japan
3127,8/23/2016,2016,8,23,Aug,9,750,1143,393,Store,SV 16xDVD M360 Silver,Southridge Video,VCD & DVD,TV and Video,North America,United States
3128,7/10/2018,2018,7,10,Jul,9,7,1570,1564,Store,A. Datum Bridge Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,China
3129,11/18/2016,2016,11,18,Nov,6,9,56,47,Store,Contoso Power Inverter - DC to AC power inverter E900 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Iran
3130,11/5/2016,2016,11,5,Nov,24,12331,14632,2302,Online,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,China
3131,11/28/2016,2016,11,28,Nov,6,762,896,135,Online,"Fabrikam Social Videographer 2/3"" 17mm E100 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,China
3132,10/24/2016,2016,10,24,Oct,12,1809,4225,2416,Online,"Contoso SLR Camera 35"" M358 Silver","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,China
3133,12/15/2016,2016,12,15,Dec,12,2808,4744,1936,Store,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
3135,3/19/2017,2017,3,19,Mar,5,1146,1350,205,Store,Litware Home Theater System 2.1 Channel E211 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,United States
3137,9/8/2017,2017,9,8,Sep,9,610,2159,1550,Store,Contoso Screen 106in M060 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Taiwan
3138,4/7/2018,2018,4,7,Apr,13,4690,7392,2703,Store,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones ,Cell phones,Asia,Australia
3140,8/27/2016,2016,8,27,Aug,4,211,243,32,Store,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Bluetooth Headphones,Audio,Asia,Turkmenistan
3141,2/16/2017,2017,2,16,Feb,10,1621,3380,1760,Store,"A. Datum SLR Camera 35"" M358 Orange",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,India
3142,4/25/2017,2017,4,25,Apr,8,116,180,64,Store,Contoso Multi-line phones M30 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,France
3143,1/27/2018,2018,1,27,Jan,12,1334,1287,-47,Store,Contoso DVD 7-Inch Player Portable E200 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
3144,11/1/2018,2018,11,1,Nov,12,3045,7316,4272,Store,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Bhutan
3145,2/15/2019,2019,2,15,Feb,6,71,224,154,Store,Contoso Leather Case - case for digital photo camera X20 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3148,6/6/2016,2016,6,6,Jun,8,1238,1930,693,Store,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Malta
3149,9/12/2016,2016,9,12,Sep,10,3189,4800,1612,Store,Contoso Home Theater System 4.1 Channel M1420 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
3151,9/28/2017,2017,9,28,Sep,10,200,230,31,Reseller,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
3152,10/28/2018,2018,10,28,Oct,10,4177,11850,7674,Store,"Adventure Works 40"" LCD HDTV M690 White",Adventure Works,Televisions,TV and Video,North America,United States
3154,5/23/2019,2019,5,23,May,26,751,4014,3264,Store,"Fabrikam Social Videographer 2/3"" 17mm E100 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,China
3155,5/1/2018,2018,5,1,May,13,1795,2292,497,Store,WWI LCD19W M100 Black,Wide World Importers,Monitors,Computers,North America,United States
3157,6/23/2016,2016,6,23,Jun,9,561,2047,1487,Store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
3162,10/12/2016,2016,10,12,Oct,10,3050,4990,1941,Store,SV Car Video LCD7W M7081 Black,Southridge Video,Car Video,TV and Video,North America,United States
3163,3/16/2018,2018,3,16,Mar,10,1136,4990,3855,Store,Contoso Projector 480p M481 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
3165,2/13/2017,2017,2,13,Feb,6,175,1779,1604,Store,A. Datum SLR Camera M140 Pink,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
3167,11/13/2017,2017,11,13,Nov,20,2341,2780,440,Online,Contoso Screen 85in E085 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
3171,8/19/2016,2016,8,19,Aug,9,2137,2775,639,Reseller,The Phone Company PDA Wifi 3.7-inch M250 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
3173,11/1/2016,2016,11,1,Nov,24,569,690,122,Reseller,Contoso 2-Line Corded Cordless Telephone M202 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,China
3175,3/29/2017,2017,3,29,Mar,10,1164,4362,3199,Store,"Fabrikam SLR Camera 35"" X358 Grey","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
3176,4/1/2017,2017,4,1,Apr,20,225,580,356,Reseller,Contoso Hybrid system M60 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
3179,10/3/2016,2016,10,3,Oct,10,607,4362,3756,Store,"Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
3180,1/13/2017,2017,1,13,Jan,12,4550,11689,7139,Store,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
3181,3/18/2017,2017,3,18,Mar,5,482,995,514,Store,Contoso Home Theater System 2.1 Channel E1220 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
3182,4/26/2017,2017,4,26,Apr,12,628,2464,1837,Store,WWI Desktop PC1.60 E1600 White,Wide World Importers,Desktops,Computers,North America,United States
3183,12/22/2017,2017,12,22,Dec,12,3496,4428,933,Online,SV Car Video LCD7 M7002 Black,Southridge Video,Car Video,TV and Video,Asia,China
3186,7/23/2016,2016,7,23,Jul,9,2066,2961,896,Store,Contoso Home Theater System 2.1 Channel M1210 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
3187,6/5/2017,2017,6,5,Jun,9,1549,2742,1193,Store,Contoso Touch Screen Phones Capacitive M908 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,United States
3188,11/12/2016,2016,11,12,Nov,5,26,50,25,Online,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
3189,12/7/2016,2016,12,7,Dec,10,196,4805,4610,Store,Fabrikam SLR Camera X150 Green,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,United Kingdom
3190,3/30/2017,2017,3,30,Mar,5,433,950,518,Store,Proseware Screen 100in M1609 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Japan
3191,10/4/2018,2018,10,4,Oct,10,1217,1790,574,Store,WWI LCD19W M100 White,Wide World Importers,Monitors,Computers,Europe,Italy
3192,2/20/2019,2019,2,20,Feb,12,2245,2748,504,Catalog,Proseware Projector 480p LCD12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
3193,2/23/2018,2018,2,23,Feb,10,4385,4990,606,Reseller,Proseware Projector 480p DLP12 Black,"Proseware, Inc.",Projectors & Screens,Computers,Asia,China
3194,3/29/2018,2018,3,29,Mar,10,427,700,274,Catalog,Contoso Wireless Laser Mouse M55 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3196,9/25/2016,2016,9,25,Sep,10,205,2190,1986,Store,Proseware Laser Jet All in one X300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
3197,4/1/2017,2017,4,1,Apr,10,1921,3100,1180,Store,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Iran
3199,6/13/2017,2017,6,13,Jun,9,4396,5603,1207,Catalog,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
3201,8/20/2017,2017,8,20,Aug,9,208,6671,6464,Store,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,Laptops,Computers,Asia,Armenia
3202,8/16/2018,2018,8,16,Aug,18,962,2030,1069,Reseller,WWI Wireless Bluetooth Stereo Headphones M270 Silver,Wide World Importers,Bluetooth Headphones,Audio,North America,United States
3203,8/10/2018,2018,8,10,Aug,36,181,1323,1142,Online,Contoso Multi-Use Terminal Cable E308 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,United States
3204,12/1/2017,2017,12,1,Dec,24,1031,4503,3473,Catalog,Contoso Screen 100in E010 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
3205,7/15/2016,2016,7,15,Jul,9,56,179,124,Store,Contoso Car power adapter M90 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3208,3/17/2019,2019,3,17,Mar,10,276,2000,1725,Store,A. Datum Rangefinder Digital Camera X200 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Thailand
3209,7/15/2016,2016,7,15,Jul,4,48,64,17,Store,Contoso USB Wave Multi-media Keyboard E280 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3210,8/8/2017,2017,8,8,Aug,9,49,439,391,Store,Contoso Optical USB Mouse M45 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Syria
3212,4/24/2017,2017,4,24,Apr,18,3353,3916,563,Store,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Desktops,Computers,North America,United States
3217,3/25/2017,2017,3,25,Mar,8,1850,1930,81,Store,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Touch Screen Phones ,Cell phones,Europe,United Kingdom
3219,10/24/2017,2017,10,24,Oct,20,1391,6040,4650,Online,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
3221,12/20/2018,2018,12,20,Dec,24,153,1896,1744,Store,Proseware Laser Jet Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,China
3222,2/17/2019,2019,2,17,Feb,9,847,1036,189,Reseller,SV 16xDVD M320 Black,Southridge Video,VCD & DVD,TV and Video,Europe,France
3223,5/14/2018,2018,5,14,May,13,907,7174,6267,Store,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
3226,6/15/2016,2016,6,15,Jun,24,226,284,58,Catalog,Contoso 90W AC/DC Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3227,6/22/2017,2017,6,22,Jun,9,1333,3390,2057,Store,Adventure Works Laptop12 M1201 Blue,Adventure Works,Laptops,Computers,North America,United States
3228,11/4/2017,2017,11,4,Nov,12,7586,10324,2739,Store,Fabrikam Business Videographer 1'' 25mm M600 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Syria
3230,5/25/2019,2019,5,25,May,6,746,1294,548,Store,Contoso Laptop Keyboard X105 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3232,6/7/2016,2016,6,7,Jun,6,978,1105,128,Reseller,Contoso Finger Touch Screen Phones M30 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,China
3233,8/11/2016,2016,8,11,Aug,9,1294,3839,2546,Online,"Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
3234,9/8/2016,2016,9,8,Sep,10,46,139,94,Store,Contoso DVD 58 DVD Storage Binder M55 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
3235,8/31/2016,2016,8,31,Aug,12,1332,2832,1501,Store,Proseware Slim-Design Fax Machine with Answering System X180 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Russia
3237,12/15/2016,2016,12,15,Dec,12,1670,6821,5152,Store,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
3238,12/27/2016,2016,12,27,Dec,6,74,84,10,Online,Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3240,11/15/2017,2017,11,15,Nov,12,170,319,150,Store,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Australia
3241,8/9/2018,2018,8,9,Aug,18,739,5966,5227,Online,"A. Datum SLR Camera 35"" M358 Pink",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
3242,6/26/2018,2018,6,26,Jun,18,1757,2970,1214,Store,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
3243,9/26/2016,2016,9,26,Sep,12,207,2256,2050,Store,A. Datum All in One Digital Camera M200 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Russia
3246,8/23/2016,2016,8,23,Aug,9,1378,8792,7414,Store,Fabrikam Trendsetter 1/2'' 3mm X300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
3247,11/27/2017,2017,11,27,Nov,10,174,674,501,Store,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Bluetooth Headphones,Audio,Europe,United Kingdom
3248,10/14/2017,2017,10,14,Oct,20,2104,4399,2296,Store,WWI Desktop PC1.60 E1600 White,Wide World Importers,Desktops,Computers,North America,United States
3250,7/2/2017,2017,7,2,Jul,9,1,333,333,Store,Contoso Multi-Use Terminal Cable E308 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,United States
3252,1/7/2017,2017,1,7,Jan,6,30,749,720,Store,Adventure Works LCD17W E203 White,Adventure Works,Monitors,Computers,Europe,United Kingdom
3254,2/1/2017,2017,2,1,Feb,360,126,1460,1334,Store,Contoso Original K1m Li-Ion Standard Battery E170 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,United States
3257,4/21/2019,2019,4,21,Apr,26,85,401,316,Store,Contoso USB Wave Multi-media Keyboard E280 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
3259,8/16/2018,2018,8,16,Aug,9,1579,2456,877,Store,WWI LCD20W M250 Black,Wide World Importers,Monitors,Computers,Asia,China
3260,3/18/2017,2017,3,18,Mar,16,2366,5913,3548,Online,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Germany
3262,10/22/2018,2018,10,22,Oct,20,867,2780,1914,Store,Proseware Screen 85in E1010 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
3263,11/3/2018,2018,11,3,Nov,24,1503,2595,1093,Store,Proseware Screen 80in E1010 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Asia,China
3264,3/21/2019,2019,3,21,Mar,20,18,19,2,Store,SV USB Data Cable E600 Black,Southridge Video,Computers Accessories,Computers,Asia,Iran
3265,2/18/2018,2018,2,18,Feb,10,235,1390,1156,Online,Proseware Screen 85in E1010 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,China
